B19001_001E:Total:,B19013_001E:Median household income in the past 12 months (in 2021 inflation-adjusted dollars),state_fips,county_fips,tract_fips,year,source
1117,59279,42,107,002700,2021,ACS 2021
884,48828,42,107,002800,2021,ACS 2021
2378,57406,42,107,002900,2021,ACS 2021
2570,94922,42,107,003000,2021,ACS 2021
1068,55682,42,107,003100,2021,ACS 2021
2010,70667,42,107,003200,2021,ACS 2021
2489,47591,42,107,003300,2021,ACS 2021
1331,77216,42,107,003400,2021,ACS 2021
2101,65819,42,107,003500,2021,ACS 2021
1089,80179,42,107,003600,2021,ACS 2021
1427,60753,42,107,003700,2021,ACS 2021
873,55657,42,107,003800,2021,ACS 2021
1675,78906,42,107,003900,2021,ACS 2021
2309,79877,42,109,070100,2021,ACS 2021
2925,65699,42,109,070200,2021,ACS 2021
2190,54744,42,109,070300,2021,ACS 2021
1941,66101,42,109,070400,2021,ACS 2021
1351,53224,42,109,070500,2021,ACS 2021
1730,62986,42,109,070600,2021,ACS 2021
1899,56375,42,109,070701,2021,ACS 2021
28,-666666666,42,109,980705,2021,ACS 2021
771,58894,42,111,020101,2021,ACS 2021
2048,64597,42,111,020102,2021,ACS 2021
1981,62047,42,111,020200,2021,ACS 2021
1765,41587,42,111,020300,2021,ACS 2021
1421,56078,42,111,020400,2021,ACS 2021
1175,51484,42,111,020500,2021,ACS 2021
1086,54746,42,111,020601,2021,ACS 2021
1335,46711,42,111,020602,2021,ACS 2021
1027,65469,42,111,020700,2021,ACS 2021
1173,61541,42,111,020801,2021,ACS 2021
498,56477,42,111,020802,2021,ACS 2021
1770,51316,42,111,020900,2021,ACS 2021
1837,53582,42,111,021000,2021,ACS 2021
835,32765,42,111,021100,2021,ACS 2021
1139,71518,42,111,021200,2021,ACS 2021
1319,57473,42,111,021300,2021,ACS 2021
1743,54375,42,111,021400,2021,ACS 2021
890,47868,42,111,021500,2021,ACS 2021
936,54706,42,111,021600,2021,ACS 2021
1004,64667,42,111,021700,2021,ACS 2021
1318,49773,42,111,021800,2021,ACS 2021
931,50865,42,111,021902,2021,ACS 2021
485,59479,42,111,021903,2021,ACS 2021
370,57813,42,111,021904,2021,ACS 2021
413,62404,42,113,960101,2021,ACS 2021
922,50000,42,113,960102,2021,ACS 2021
642,58065,42,113,960201,2021,ACS 2021
421,46797,42,113,960202,2021,ACS 2021
1142,54592,42,115,032000,2021,ACS 2021
1381,71895,42,115,032100,2021,ACS 2021
1508,53111,42,115,032200,2021,ACS 2021
1399,43321,42,115,032300,2021,ACS 2021
741,53466,42,115,032401,2021,ACS 2021
732,74737,42,115,032402,2021,ACS 2021
1459,64476,42,115,032500,2021,ACS 2021
1579,57028,42,115,032600,2021,ACS 2021
1369,66250,42,115,032700,2021,ACS 2021
1836,73750,42,115,032800,2021,ACS 2021
1570,65385,42,115,032901,2021,ACS 2021
714,50357,42,115,032902,2021,ACS 2021
1654,56688,42,117,950100,2021,ACS 2021
1336,49022,42,117,950200,2021,ACS 2021
1439,45850,42,117,950300,2021,ACS 2021
1628,50398,42,117,950400,2021,ACS 2021
1682,61667,42,117,950500,2021,ACS 2021
2076,46420,42,117,950600,2021,ACS 2021
2236,65484,42,117,950700,2021,ACS 2021
1477,51099,42,117,950800,2021,ACS 2021
1688,53248,42,117,950900,2021,ACS 2021
1124,63205,42,117,951000,2021,ACS 2021
2037,63828,42,119,090102,2021,ACS 2021
640,60278,42,119,090201,2021,ACS 2021
1627,62757,42,119,090202,2021,ACS 2021
1467,57349,42,119,090300,2021,ACS 2021
1237,73678,42,119,090400,2021,ACS 2021
2704,47146,42,119,090502,2021,ACS 2021
2254,100705,42,119,090600,2021,ACS 2021
1887,38591,42,119,090700,2021,ACS 2021
5,-666666666,42,119,980101,2021,ACS 2021
3,-666666666,42,119,980501,2021,ACS 2021
19,139432,42,119,980800,2021,ACS 2021
1235,55706,42,121,200000,2021,ACS 2021
1464,57558,42,121,200100,2021,ACS 2021
1295,62724,42,121,200201,2021,ACS 2021
867,82128,42,121,200202,2021,ACS 2021
698,39265,42,121,200300,2021,ACS 2021
1086,60423,42,121,200400,2021,ACS 2021
896,52917,42,121,200500,2021,ACS 2021
2132,53026,42,121,200600,2021,ACS 2021
832,30366,42,121,200700,2021,ACS 2021
1034,51098,42,121,200800,2021,ACS 2021
927,44563,42,121,200900,2021,ACS 2021
1226,55919,42,121,201000,2021,ACS 2021
1715,65174,42,121,201100,2021,ACS 2021
1308,55000,42,121,201200,2021,ACS 2021
1406,62074,42,121,201300,2021,ACS 2021
1489,60881,42,121,201400,2021,ACS 2021
1423,54702,42,121,201500,2021,ACS 2021
911,60509,42,123,970100,2021,ACS 2021
1531,82965,42,123,970200,2021,ACS 2021
1920,57393,42,123,970300,2021,ACS 2021
1078,58571,42,123,970400,2021,ACS 2021
1394,47895,42,123,970500,2021,ACS 2021
1437,48414,42,123,970600,2021,ACS 2021
1173,67429,42,123,970700,2021,ACS 2021
1332,39615,42,123,970800,2021,ACS 2021
1736,39333,42,123,970900,2021,ACS 2021
976,71765,42,123,971000,2021,ACS 2021
1171,66220,42,123,971100,2021,ACS 2021
685,52091,42,123,971200,2021,ACS 2021
726,41094,42,123,971400,2021,ACS 2021
611,30506,42,125,704100,2021,ACS 2021
1473,63882,42,125,711000,2021,ACS 2021
624,56167,42,125,712700,2021,ACS 2021
1730,57778,42,125,713700,2021,ACS 2021
1120,62353,42,125,714000,2021,ACS 2021
760,49245,42,125,715700,2021,ACS 2021
1673,69050,42,125,721000,2021,ACS 2021
1458,69000,42,125,722700,2021,ACS 2021
2219,76420,42,125,731000,2021,ACS 2021
1308,66184,42,125,732000,2021,ACS 2021
1707,104659,42,125,741100,2021,ACS 2021
2005,73036,42,125,741300,2021,ACS 2021
2210,98085,42,125,742101,2021,ACS 2021
651,92560,42,125,742102,2021,ACS 2021
751,67083,42,125,742200,2021,ACS 2021
560,57016,42,125,743700,2021,ACS 2021
1537,66815,42,125,744101,2021,ACS 2021
1130,43793,42,125,744102,2021,ACS 2021
1533,75417,42,125,744200,2021,ACS 2021
1704,85494,42,125,745101,2021,ACS 2021
2193,99078,42,125,745102,2021,ACS 2021
2243,115928,42,125,745200,2021,ACS 2021
2420,133239,42,125,746100,2021,ACS 2021
1704,111818,42,125,746200,2021,ACS 2021
1895,137009,42,125,746301,2021,ACS 2021
2068,159519,42,125,746302,2021,ACS 2021
2159,57268,42,125,751100,2021,ACS 2021
1059,65260,42,125,751200,2021,ACS 2021
1931,65815,42,125,752700,2021,ACS 2021
706,73472,42,125,753700,2021,ACS 2021
1062,51709,42,125,754200,2021,ACS 2021
1250,61175,42,125,754300,2021,ACS 2021
752,35766,42,125,754400,2021,ACS 2021
1146,55673,42,125,754500,2021,ACS 2021
846,38792,42,125,754600,2021,ACS 2021
2237,73120,42,125,755100,2021,ACS 2021
2136,95870,42,125,755200,2021,ACS 2021
1561,80032,42,125,755700,2021,ACS 2021
2223,66821,42,125,761000,2021,ACS 2021
998,60776,42,125,762000,2021,ACS 2021
652,53409,42,125,763700,2021,ACS 2021
1237,44338,42,125,764000,2021,ACS 2021
2387,70659,42,125,771100,2021,ACS 2021
1620,57500,42,125,771200,2021,ACS 2021
1017,47236,42,125,772700,2021,ACS 2021
1188,56548,42,125,773100,2021,ACS 2021
586,57541,42,125,773200,2021,ACS 2021
2206,79219,42,125,774700,2021,ACS 2021
1069,41653,42,125,775200,2021,ACS 2021
1171,38765,42,125,775300,2021,ACS 2021
1729,63750,42,125,781700,2021,ACS 2021
618,38587,42,125,782700,2021,ACS 2021
908,32095,42,125,783200,2021,ACS 2021
833,48506,42,125,783300,2021,ACS 2021
1134,62381,42,125,784000,2021,ACS 2021
616,52024,42,125,791000,2021,ACS 2021
1194,44457,42,125,792100,2021,ACS 2021
684,34737,42,125,792200,2021,ACS 2021
805,50817,42,125,795700,2021,ACS 2021
1990,110089,42,125,795800,2021,ACS 2021
1838,67756,42,125,795900,2021,ACS 2021
1193,65516,42,125,796000,2021,ACS 2021
508,55167,42,127,960100,2021,ACS 2021
1337,61635,42,127,960200,2021,ACS 2021
942,63958,42,127,960300,2021,ACS 2021
1279,69408,42,127,960400,2021,ACS 2021
1631,63194,42,127,960500,2021,ACS 2021
1904,53750,42,127,960600,2021,ACS 2021
2085,40042,42,127,960700,2021,ACS 2021
1680,58302,42,127,960800,2021,ACS 2021
1353,62540,42,127,960900,2021,ACS 2021
774,64800,42,127,961001,2021,ACS 2021
826,66316,42,127,961002,2021,ACS 2021
865,53618,42,127,961101,2021,ACS 2021
749,73424,42,127,961102,2021,ACS 2021
1086,68529,42,127,961201,2021,ACS 2021
568,47281,42,127,961202,2021,ACS 2021
1088,47171,42,127,961300,2021,ACS 2021
704,52791,42,127,961400,2021,ACS 2021
594,20644,42,129,800100,2021,ACS 2021
555,56007,42,129,800200,2021,ACS 2021
1079,48934,42,129,800300,2021,ACS 2021
626,49531,42,129,800400,2021,ACS 2021
1130,57703,42,129,800500,2021,ACS 2021
841,39831,42,129,800600,2021,ACS 2021
1172,17875,42,129,800700,2021,ACS 2021
746,69423,42,129,800800,2021,ACS 2021
1199,37292,42,129,800900,2021,ACS 2021
1812,79188,42,129,801001,2021,ACS 2021
1053,49913,42,129,801002,2021,ACS 2021
2253,77470,42,129,801100,2021,ACS 2021
2344,75642,42,129,801200,2021,ACS 2021
1768,67500,42,129,801300,2021,ACS 2021
777,47656,42,129,801400,2021,ACS 2021
1131,47366,42,129,801500,2021,ACS 2021
621,32989,42,129,801600,2021,ACS 2021
805,76325,42,129,801701,2021,ACS 2021
1752,71739,42,129,801702,2021,ACS 2021
934,78750,42,129,801703,2021,ACS 2021
1809,52792,42,129,801801,2021,ACS 2021
747,68188,42,129,801802,2021,ACS 2021
1316,51435,42,129,801901,2021,ACS 2021
1349,89314,42,129,801902,2021,ACS 2021
832,136176,42,129,802001,2021,ACS 2021
1931,71940,42,129,802003,2021,ACS 2021
1372,89167,42,129,802004,2021,ACS 2021
2065,122043,42,129,802101,2021,ACS 2021
2837,100933,42,129,802102,2021,ACS 2021
997,149107,42,129,802103,2021,ACS 2021
1390,52910,42,129,802200,2021,ACS 2021
2392,83804,42,129,802301,2021,ACS 2021
1253,82875,42,129,802303,2021,ACS 2021
2517,113672,42,129,802304,2021,ACS 2021
1694,78875,42,129,802400,2021,ACS 2021
1039,38347,42,129,802500,2021,ACS 2021
1546,57723,42,129,802600,2021,ACS 2021
927,55550,42,129,802700,2021,ACS 2021
1148,33077,42,129,802800,2021,ACS 2021
2131,102033,42,129,802900,2021,ACS 2021
2455,55184,42,129,803000,2021,ACS 2021
1780,69846,42,129,803100,2021,ACS 2021
958,78043,42,129,803200,2021,ACS 2021
2741,78378,42,129,803301,2021,ACS 2021
1523,92768,42,129,803302,2021,ACS 2021
1333,116322,42,129,803400,2021,ACS 2021
1936,97297,42,129,803501,2021,ACS 2021
1695,74313,42,129,803502,2021,ACS 2021
791,57240,42,129,803600,2021,ACS 2021
1973,68958,42,129,803700,2021,ACS 2021
2381,73763,42,129,803800,2021,ACS 2021
1482,58333,42,129,803901,2021,ACS 2021
1467,47282,42,129,803902,2021,ACS 2021
683,34205,42,129,804000,2021,ACS 2021
1327,40694,42,129,804100,2021,ACS 2021
1810,60641,42,129,804200,2021,ACS 2021
978,54000,42,129,804300,2021,ACS 2021
1126,52396,42,129,804400,2021,ACS 2021
2028,85352,42,129,804501,2021,ACS 2021
1262,50263,42,129,804503,2021,ACS 2021
1252,80811,42,129,804504,2021,ACS 2021
1313,68891,42,129,804600,2021,ACS 2021
1354,73500,42,129,804701,2021,ACS 2021
829,88672,42,129,804703,2021,ACS 2021
544,52717,42,129,804704,2021,ACS 2021
199,15302,42,129,804705,2021,ACS 2021
516,-666666666,42,129,804706,2021,ACS 2021
1068,54583,42,129,804801,2021,ACS 2021
1405,76235,42,129,804803,2021,ACS 2021
1293,78880,42,129,804804,2021,ACS 2021
1014,85417,42,129,804901,2021,ACS 2021
1109,66054,42,129,804902,2021,ACS 2021
1310,67868,42,129,805000,2021,ACS 2021
1152,57955,42,129,805100,2021,ACS 2021
802,36196,42,129,805200,2021,ACS 2021
709,20842,42,129,805400,2021,ACS 2021
1786,67885,42,129,805500,2021,ACS 2021
743,57716,42,129,805600,2021,ACS 2021
1400,41695,42,129,805800,2021,ACS 2021
698,78333,42,129,805901,2021,ACS 2021
1537,87159,42,129,805903,2021,ACS 2021
1216,78356,42,129,805904,2021,ACS 2021
1318,39950,42,129,806000,2021,ACS 2021
1668,60654,42,129,806100,2021,ACS 2021
958,61014,42,129,806200,2021,ACS 2021
796,68000,42,129,806300,2021,ACS 2021
1154,43261,42,129,806400,2021,ACS 2021
2119,57730,42,129,806500,2021,ACS 2021
1472,58333,42,129,806600,2021,ACS 2021
1321,35277,42,129,806700,2021,ACS 2021
697,53424,42,129,806800,2021,ACS 2021
1623,57560,42,129,806900,2021,ACS 2021
1466,50417,42,129,807000,2021,ACS 2021
1447,68264,42,129,807100,2021,ACS 2021
1953,90742,42,129,807201,2021,ACS 2021
1130,78581,42,129,807202,2021,ACS 2021
1995,58323,42,129,807300,2021,ACS 2021
815,55096,42,129,807401,2021,ACS 2021
922,102500,42,129,807403,2021,ACS 2021
1931,56409,42,129,807404,2021,ACS 2021
826,59211,42,129,807500,2021,ACS 2021
1398,53026,42,129,807600,2021,ACS 2021
1434,55583,42,129,807700,2021,ACS 2021
1728,54783,42,129,807800,2021,ACS 2021
1284,58750,42,129,807901,2021,ACS 2021
1224,51149,42,129,807902,2021,ACS 2021
1604,55142,42,129,808100,2021,ACS 2021
1196,54412,42,129,808200,2021,ACS 2021
1895,53417,42,129,808300,2021,ACS 2021
825,56319,42,129,808401,2021,ACS 2021
2015,65653,42,129,808402,2021,ACS 2021
728,64219,42,129,808500,2021,ACS 2021
1884,56719,42,129,808600,2021,ACS 2021
1078,57885,42,131,400100,2021,ACS 2021
1682,67222,42,131,400200,2021,ACS 2021
1600,56595,42,131,400300,2021,ACS 2021
1570,71884,42,131,400400,2021,ACS 2021
1727,61220,42,131,400500,2021,ACS 2021
1372,54875,42,131,400600,2021,ACS 2021
1571,61602,42,131,400700,2021,ACS 2021
746,22115,42,133,000100,2021,ACS 2021
1108,45333,42,133,000200,2021,ACS 2021
1014,24391,42,133,000300,2021,ACS 2021
783,44750,42,133,000400,2021,ACS 2021
1156,44828,42,133,000500,2021,ACS 2021
1259,47656,42,133,000600,2021,ACS 2021
1012,33111,42,133,000700,2021,ACS 2021
833,59750,42,133,000800,2021,ACS 2021
978,39526,42,133,000900,2021,ACS 2021
629,34311,42,133,001000,2021,ACS 2021
1176,37163,42,133,001100,2021,ACS 2021
1197,40818,42,133,001200,2021,ACS 2021
1437,70295,42,133,001300,2021,ACS 2021
1772,49605,42,133,001400,2021,ACS 2021
1555,31139,42,133,001500,2021,ACS 2021
853,18250,42,133,001600,2021,ACS 2021
1815,69538,42,133,010120,2021,ACS 2021
1427,117305,42,133,010130,2021,ACS 2021
1470,61576,42,133,010131,2021,ACS 2021
1177,52740,42,133,010132,2021,ACS 2021
1419,61875,42,133,010210,2021,ACS 2021
2201,78575,42,133,010220,2021,ACS 2021
635,77122,42,133,010300,2021,ACS 2021
1497,65750,42,133,010400,2021,ACS 2021
1258,117892,42,133,010510,2021,ACS 2021
940,95682,42,133,010520,2021,ACS 2021
1275,83750,42,133,020100,2021,ACS 2021
1871,102964,42,133,020220,2021,ACS 2021
1890,104900,42,133,020221,2021,ACS 2021
1816,91542,42,133,020222,2021,ACS 2021
1009,95040,42,133,020310,2021,ACS 2021
1447,77292,42,133,020321,2021,ACS 2021
1609,74107,42,133,020322,2021,ACS 2021
2298,66466,42,133,020410,2021,ACS 2021
1512,74917,42,133,020421,2021,ACS 2021
2009,100625,42,133,020422,2021,ACS 2021
1472,69681,42,133,020510,2021,ACS 2021
1697,81187,42,133,020522,2021,ACS 2021
856,64242,42,133,020523,2021,ACS 2021
1669,71107,42,133,020524,2021,ACS 2021
1284,79079,42,133,020601,2021,ACS 2021
1988,76311,42,133,020602,2021,ACS 2021
2768,69026,42,133,020710,2021,ACS 2021
1980,66413,42,133,020721,2021,ACS 2021
2125,53730,42,133,020722,2021,ACS 2021
1581,65592,42,133,020801,2021,ACS 2021
1819,78605,42,133,020802,2021,ACS 2021
2393,70029,42,133,020910,2021,ACS 2021
2922,84923,42,133,020921,2021,ACS 2021
1561,73375,42,133,020922,2021,ACS 2021
1952,80370,42,133,021010,2021,ACS 2021
3215,79130,42,133,021020,2021,ACS 2021
1979,69300,42,133,021100,2021,ACS 2021
1337,139717,42,133,021221,2021,ACS 2021
1139,115179,42,133,021222,2021,ACS 2021
1296,53798,42,133,021223,2021,ACS 2021
2362,86955,42,133,021224,2021,ACS 2021
1828,53646,42,133,021300,2021,ACS 2021
2161,53821,42,133,021410,2021,ACS 2021
2818,97000,42,133,021420,2021,ACS 2021
1617,64851,42,133,021500,2021,ACS 2021
1222,57500,42,133,021600,2021,ACS 2021
1132,98297,42,133,021711,2021,ACS 2021
2489,78996,42,133,021712,2021,ACS 2021
1955,79519,42,133,021720,2021,ACS 2021
2080,95000,42,133,021801,2021,ACS 2021
1660,79942,42,133,021802,2021,ACS 2021
1048,71471,42,133,021901,2021,ACS 2021
1866,59700,42,133,021902,2021,ACS 2021
1541,51779,42,133,022000,2021,ACS 2021
1580,37500,42,133,022100,2021,ACS 2021
2022,67959,42,133,022200,2021,ACS 2021
1950,54848,42,133,022300,2021,ACS 2021
1227,98776,42,133,022401,2021,ACS 2021
1267,70662,42,133,022403,2021,ACS 2021
2019,87357,42,133,022404,2021,ACS 2021
1424,80107,42,133,022500,2021,ACS 2021
1041,103886,42,133,022601,2021,ACS 2021
2309,103011,42,133,022602,2021,ACS 2021
1193,82311,42,133,022701,2021,ACS 2021
1905,45548,42,133,022702,2021,ACS 2021
1627,89681,42,133,022801,2021,ACS 2021
1295,89620,42,133,022802,2021,ACS 2021
1643,83051,42,133,022920,2021,ACS 2021
655,48506,42,133,022921,2021,ACS 2021
1370,86638,42,133,022922,2021,ACS 2021
2279,56582,42,133,022923,2021,ACS 2021
2161,51853,42,133,023000,2021,ACS 2021
2762,60667,42,133,023100,2021,ACS 2021
2461,82096,42,133,023200,2021,ACS 2021
2278,87952,42,133,023301,2021,ACS 2021
2558,88900,42,133,023302,2021,ACS 2021
2497,74383,42,133,023400,2021,ACS 2021
1889,85458,42,133,023500,2021,ACS 2021
1509,70938,42,133,023601,2021,ACS 2021
1650,67727,42,133,023602,2021,ACS 2021
1443,84258,42,133,023710,2021,ACS 2021
2281,84941,42,133,023721,2021,ACS 2021
1241,75078,42,133,023722,2021,ACS 2021
1863,86813,42,133,023810,2021,ACS 2021
2272,95361,42,133,023821,2021,ACS 2021
1670,91317,42,133,023823,2021,ACS 2021
1193,95503,42,133,023824,2021,ACS 2021
981,95625,42,133,023902,2021,ACS 2021
1193,70096,42,133,023903,2021,ACS 2021
1675,107625,42,133,023904,2021,ACS 2021
1838,68036,42,133,024001,2021,ACS 2021
1312,95481,42,133,024002,2021,ACS 2021
